matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,spell1Id,spell2Id,team_champs,enemy_champs
KR_7778609686,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,100,Sejuani,True,5,4,19,8816,11004,3980,6338,685,3084,3070,3111,3076,1028,0,2052,32,4,"['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']","['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']"
KR_7778609686,김째깐#KR1,김째깐,KR1,100,Neeko,True,4,5,19,8079,14526,13273,590,662,3152,3118,3020,1052,1052,1029,2052,32,4,"['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']","['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']"
KR_7778609686,내일이왔으면#KR1,내일이왔으면,KR1,200,XinZhao,False,4,8,12,8326,13874,488,12480,905,6610,3047,3133,1037,1036,0,2052,32,4,"['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']","['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']"
KR_7778609686,꼬주먹#KR1,꼬주먹,KR1,200,Lucian,False,6,7,16,9568,11259,1274,9656,328,6676,6675,3111,3035,1018,1036,2052,4,1,"['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']","['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']"
KR_7778609686,개주먹#KR1,개주먹,KR1,200,Amumu,False,2,8,21,7587,9708,7449,1124,1133,3121,3068,3111,1011,0,0,2052,32,4,"['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']","['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']"
KR_7778609686,AD Hooligan#KR1,AD Hooligan,KR1,200,Veigar,False,9,5,10,9613,12292,10997,1026,267,6657,3089,3083,1001,0,0,2052,32,4,"['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']","['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']"
KR_7778609686,아펠리오스#0615,아펠리오스,0615,200,Aphelios,False,8,4,14,9522,22961,436,22463,61,6676,3006,3031,3086,3144,0,2052,4,6,"['XinZhao', 'Lucian', 'Amumu', 'Veigar', 'Aphelios']","['Sivir', 'Naafiri', 'MasterYi', 'Sejuani', 'Neeko']"
KR_7779267305,슬라임#111,슬라임,111,100,TwistedFate,True,5,5,35,10905,21987,17811,3341,834,6657,3009,3094,3113,3057,0,2052,6,4,"['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']","['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']"
KR_7779267305,쁘따따#KR1,쁘따따,KR1,100,Kindred,True,12,6,18,11905,26247,2149,22542,1555,3032,3111,3031,3036,1036,0,2052,6,4,"['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']","['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']"
KR_7779267305,짱구와춤을#잘생김,짱구와춤을,잘생김,100,Karthus,True,6,10,31,10758,25516,23918,285,1312,3040,3118,6653,3020,1052,0,2052,32,4,"['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']","['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']"
KR_7779267305,차가운하마#777,차가운하마,777,100,LeeSin,True,19,10,21,12804,38523,6418,28559,3544,6692,3111,3156,6610,1037,0,0,32,4,"['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']","['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']"
KR_7779267305,뇌출혈 빌더#KR1,뇌출혈 빌더,KR1,100,Lux,True,5,6,26,10006,11215,10351,306,556,3118,2031,3165,3020,3145,1058,2052,6,4,"['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']","['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']"
KR_7779267305,호호할아부지#KR2,호호할아부지,KR2,200,Hwei,False,4,6,23,10360,14427,13351,465,609,2503,4645,3020,6653,0,0,0,13,4,"['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']","['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']"
KR_7779267305,으악입냄새나조용#KR1,으악입냄새나조용,KR1,200,Shyvana,False,7,8,13,10842,20310,17928,1867,513,4646,3020,4645,3135,0,0,0,4,6,"['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']","['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']"
KR_7779267305,김뭉칭#KR18,김뭉칭,KR18,200,Chogath,False,12,9,12,11120,12376,6411,2366,3598,3084,2502,3075,3111,1011,1028,2052,32,4,"['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']","['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']"
KR_7779267305,jeong nam#KR1,jeong nam,KR1,200,Zac,False,5,8,18,9366,9475,6717,2105,652,3084,3111,2502,3211,3067,0,2052,32,4,"['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']","['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']"
KR_7779267305,붕봉붕#0000,붕봉붕,0000,200,Nunu,False,8,16,18,9980,20532,18880,938,712,0,0,4645,4646,6655,3020,2052,32,4,"['Hwei', 'Shyvana', 'Chogath', 'Zac', 'Nunu']","['TwistedFate', 'Kindred', 'Karthus', 'LeeSin', 'Lux']"
KR_7741932244,미연시연애마스터#clear,미연시연애마스터,clear,100,Lux,False,12,10,9,14248,28359,27226,185,947,6655,3135,3020,4646,4628,3916,2052,13,4,"['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']","['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']"
KR_7741932244,그하루#KR1,그하루,KR1,100,Janna,False,0,10,19,11252,11020,10822,198,0,4005,3040,6617,3504,0,3158,2052,3,4,"['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']","['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']"
KR_7741932244,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,100,Vladimir,False,6,10,11,12961,39835,39722,112,0,4633,4629,6653,3020,3065,0,2052,6,4,"['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']","['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']"
KR_7741932244,제가좀더잘할게요#KR1,제가좀더잘할게요,KR1,100,Kaisa,False,11,5,12,16580,42785,25829,16955,0,3302,3115,3089,3124,3087,3006,2052,1,4,"['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']","['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']"
KR_7741932244,난술없이운전안해#KRbrr,난술없이운전안해,KRbrr,100,Lulu,False,0,7,20,11366,2839,2467,198,174,6617,3107,2065,3070,3158,3190,2052,3,4,"['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']","['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']"
KR_7741932244,케 로 케 로#케 로 피,케 로 케 로,케 로 피,200,Soraka,True,1,6,28,12346,4327,3990,337,0,1033,1006,3121,3083,3158,6617,2052,3,4,"['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']","['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']"
KR_7741932244,jun0e#김준영,jun0e,김준영,200,Jhin,True,16,4,14,16093,44306,1784,42521,0,6695,6676,3046,3094,3031,3009,2052,6,4,"['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']","['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']"
KR_7741932244,귤에붙어있는하얀거이름#귤 락,귤에붙어있는하얀거이름,귤 락,200,Ezreal,True,8,5,15,14963,28274,11069,17205,0,3042,3078,3158,3161,6695,0,2052,7,4,"['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']","['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']"
KR_7741932244,포 로#KR01,포 로,KR01,200,Braum,True,2,6,22,12549,8257,6657,969,630,3084,3121,3111,3075,3211,1033,2052,32,4,"['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']","['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']"
KR_7741932244,트럼프도한수접는사람#HOZEN,트럼프도한수접는사람,HOZEN,200,Taliyah,True,15,8,22,15442,50844,49720,315,807,4630,3916,3089,4645,6655,3158,2052,6,4,"['Soraka', 'Jhin', 'Ezreal', 'Braum', 'Taliyah']","['Lux', 'Janna', 'Vladimir', 'Kaisa', 'Lulu']"
KR_7765887840,간 근#KR1,간 근,KR1,100,Varus,True,5,2,22,8524,14025,1467,12557,0,126697,3042,3158,1037,1036,0,2052,6,4,"['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']","['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']"
KR_7765887840,간 근#KR3,간 근,KR3,100,Sylas,True,12,4,17,9371,15438,13435,1688,313,4633,4629,2421,1001,0,0,2052,32,4,"['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']","['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']"
KR_7765887840,IALL#KR1,IALL,KR1,100,Ahri,True,11,4,24,9239,19070,12689,1175,5205,6657,4645,3020,1052,1052,1029,2052,32,4,"['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']","['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']"
KR_7765887840,세잎돌쩌기#KR1,세잎돌쩌기,KR1,100,Garen,True,7,2,14,8549,9634,0,7017,2617,2051,3009,6631,0,0,0,2052,32,4,"['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']","['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']"
KR_7765887840,앞만보고달려가#뒤도조금봐,앞만보고달려가,뒤도조금봐,100,Senna,True,3,3,32,9293,8710,0,8710,0,3134,3042,3009,3071,3144,0,2052,6,4,"['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']","['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']"
KR_7765887840,그날너는#8271,그날너는,8271,200,Quinn,False,2,8,9,7411,7950,0,7950,0,3072,3134,3006,1018,0,0,2052,32,4,"['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']","['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']"
KR_7765887840,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,Illaoi,False,2,7,8,7254,14844,99,14350,395,6610,3111,1033,3057,1028,1031,2052,32,4,"['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']","['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']"
KR_7765887840,버스탑승자1호#KR1,버스탑승자1호,KR1,200,MissFortune,False,1,6,9,6479,11860,8575,2599,684,2503,6653,2031,1001,0,0,2052,7,4,"['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']","['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']"
KR_7765887840,koshiyo#KR1,koshiyo,KR1,200,Yunara,False,5,8,6,8788,12183,4200,7983,0,3153,3006,2031,3085,1038,0,2052,6,4,"['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']","['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']"
KR_7765887840,화나게 x#KR1,화나게 x,KR1,200,Annie,False,5,9,6,8100,9899,9019,306,573,6655,2031,3118,3020,3145,0,2052,32,4,"['Quinn', 'Illaoi', 'MissFortune', 'Yunara', 'Annie']","['Varus', 'Sylas', 'Ahri', 'Garen', 'Senna']"
KR_7644736056,killthatshlt#1034,killthatshlt,1034,100,Seraphine,False,6,16,48,15294,29750,27384,2365,0,3040,6653,3116,6617,3158,3165,2052,3,4,"['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']","['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']"
KR_7644736056,이게임클라쓰#KR1,이게임클라쓰,KR1,100,Xerath,False,15,14,44,17779,57684,54692,1651,1340,6655,3102,3020,3089,3165,4645,2052,21,4,"['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']","['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']"
KR_7644736056,Paran#KR3,Paran,KR3,100,Zac,False,8,17,41,15982,50648,39697,6521,4429,3084,2502,3065,3075,3068,3111,2052,32,4,"['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']","['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']"
KR_7644736056,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,100,Ezreal,False,21,16,27,18339,70678,24025,46652,0,3042,3078,3158,3161,3072,3156,2052,1,4,"['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']","['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']"
KR_7644736056,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Sion,False,22,14,32,19443,80412,21034,56931,2446,3084,3748,3111,2501,6610,2502,2052,32,4,"['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']","['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']"
KR_7644736056,Valentine#214,Valentine,214,200,Ekko,True,24,15,23,18738,61023,52323,4458,4242,6657,6653,3020,4633,3100,3089,2052,32,4,"['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']","['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']"
KR_7644736056,인간불나방#KR1,인간불나방,KR1,200,Maokai,True,8,10,46,17148,51755,38225,11684,1846,3065,3121,3084,3075,3111,2502,2052,4,32,"['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']","['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']"
KR_7644736056,asew1294#KR1,asew1294,KR1,200,LeeSin,True,14,17,34,17618,59176,8125,48817,2232,6692,3053,3111,6610,3071,4401,2052,4,32,"['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']","['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']"
KR_7644736056,안맞는다그게#KR1,안맞는다그게,KR1,200,Kennen,True,22,15,26,18139,67046,60494,3119,3431,3118,3135,3152,3020,3089,4645,2052,32,4,"['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']","['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']"
KR_7644736056,노인전문 요양보호사#2519,노인전문 요양보호사,2519,200,MissFortune,True,9,15,34,16748,63650,2463,56494,4692,3042,6696,6676,3033,3158,3031,2052,6,4,"['Ekko', 'Maokai', 'LeeSin', 'Kennen', 'MissFortune']","['Seraphine', 'Xerath', 'Zac', 'Ezreal', 'Sion']"
KR_7673878067,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,100,Akshan,False,23,12,9,17248,34858,1936,30808,2114,3032,3006,6676,3031,3072,3094,2052,6,4,"['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']","['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']"
KR_7673878067,군침이돌지않아#KR1,군침이돌지않아,KR1,100,Nami,False,1,16,29,10892,10938,9901,563,474,3118,2031,3020,6655,6653,1052,2052,32,4,"['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']","['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']"
KR_7673878067,초콜릿키보드#KR1,초콜릿키보드,KR1,100,Leblanc,False,9,8,15,12364,27889,25596,478,1814,6655,3020,4646,4645,1058,1058,0,7,4,"['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']","['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']"
KR_7673878067,티비밍키#zi존,티비밍키,zi존,100,Jax,False,8,19,18,12999,31275,25354,3335,2585,4646,3020,3118,3100,4645,0,2052,32,4,"['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']","['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']"
KR_7673878067,키드림#Kid,키드림,Kid,100,Velkoz,False,5,15,25,12939,26561,20673,550,5336,6655,3020,3118,4645,4630,1026,2052,32,4,"['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']","['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']"
KR_7673878067,엔니오 모리꼬네#KR1,엔니오 모리꼬네,KR1,200,Zoe,True,24,10,25,15601,42028,37422,1512,3094,6655,3089,3020,4628,4646,1052,0,4,32,"['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']","['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']"
KR_7673878067,니기럴꺼라고#KR1,니기럴꺼라고,KR1,200,Ahri,True,11,8,31,13899,25704,19059,1017,5627,4645,3089,0,6657,3020,6653,0,32,4,"['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']","['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']"
KR_7673878067,홍진우#6093,홍진우,6093,200,Corki,True,26,8,24,16896,32116,6783,22120,3212,3042,3078,3020,6676,3031,3086,2052,32,4,"['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']","['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']"
KR_7673878067,강하은#8442,강하은,8442,200,Janna,True,0,7,52,11996,5432,5262,169,0,4005,3040,3158,6617,3067,3114,2052,3,4,"['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']","['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']"
KR_7673878067,초보날라탱이#KR1,초보날라탱이,KR1,200,Pantheon,True,9,13,32,13896,36792,1431,34265,1095,6610,3111,2031,6692,6333,2021,2052,32,4,"['Zoe', 'Ahri', 'Corki', 'Janna', 'Pantheon']","['Akshan', 'Nami', 'Leblanc', 'Jax', 'Velkoz']"
KR_7772087561,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Alistar,True,3,14,36,14105,18387,13361,3745,1280,3084,3121,3111,2502,6665,1028,2052,32,4,"['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']","['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']"
KR_7772087561,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,100,Mel,True,17,7,22,17750,40227,37764,1206,1256,6655,3089,3020,6653,4645,4629,2052,6,4,"['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']","['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']"
KR_7772087561,김째깐#KR1,김째깐,KR1,100,Milio,True,2,11,43,14904,18676,17871,804,0,2065,4646,3020,4645,6655,3108,2052,3,4,"['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']","['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']"
KR_7772087561,PPP#YSY,PPP,YSY,100,Aphelios,True,14,13,21,19662,44589,815,43773,0,3032,3006,3031,3085,3036,3072,2052,6,4,"['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']","['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']"
KR_7772087561,쇼메쇼메#DWG,쇼메쇼메,DWG,100,Pantheon,True,19,16,17,18562,34013,2840,30304,867,6692,3111,6610,6333,3053,3161,2052,32,4,"['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']","['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']"
KR_7772087561,Luther#KR1,Luther,KR1,200,Senna,False,3,12,46,16148,33572,4487,28364,720,3033,6676,1043,3031,3087,3111,2052,6,4,"['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']","['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']"
KR_7772087561,수학이즈#KR1,수학이즈,KR1,200,Elise,False,16,10,32,18185,47256,43011,1208,3036,6653,4646,6655,4645,3020,3089,2052,4,32,"['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']","['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']"
KR_7772087561,정그래#KR2,정그래,KR2,200,Velkoz,False,7,10,34,16635,44594,34469,599,9525,4646,4645,3089,6653,2503,3020,2052,4,6,"['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']","['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']"
KR_7772087561,피똥싸서 피똥이#KR2,피똥싸서 피똥이,KR2,200,Pyke,False,24,14,18,18044,30713,0,22100,8612,6698,3111,6696,3814,126697,3161,2052,4,32,"['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']","['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']"
KR_7772087561,Ardan#KR1,Ardan,KR1,200,MissFortune,False,10,9,27,16555,30066,2432,25049,2585,6676,3070,6696,3006,3031,3033,2052,4,7,"['Senna', 'Elise', 'Velkoz', 'Pyke', 'MissFortune']","['Alistar', 'Mel', 'Milio', 'Aphelios', 'Pantheon']"
KR_7765995521,그날너는#8271,그날너는,8271,100,Tryndamere,False,12,8,15,14274,22965,0,20801,2164,3006,3074,3153,3031,6672,0,2052,6,32,"['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']","['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']"
KR_7765995521,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,100,Lucian,False,18,11,8,15813,33009,2784,29306,919,6676,3036,3158,6675,3072,1053,2052,1,4,"['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']","['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']"
KR_7765995521,쿠리곤#KR1,쿠리곤,KR1,100,Zilean,False,2,11,30,11278,11731,10471,1260,0,3040,6655,3158,4646,3108,3108,2052,3,4,"['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']","['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']"
KR_7765995521,라랄랄라랄라라라#KR1,라랄랄라랄라라라,KR1,100,JarvanIV,False,3,14,30,11739,18347,1345,15427,1573,6698,6692,3035,6696,1036,0,2052,32,4,"['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']","['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']"
KR_7765995521,애끼미#KR1,애끼미,KR1,100,Ezreal,False,8,11,19,13729,29580,8508,20695,376,3111,3078,3042,3153,3035,6670,2052,1,4,"['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']","['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']"
KR_7765995521,ROKAFA#ROKAF,ROKAFA,ROKAF,200,Kaisa,True,8,9,24,13937,20747,7873,12874,0,3157,0,3115,6672,3124,3006,2052,1,4,"['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']","['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']"
KR_7765995521,만식 곤듀#KR1,만식 곤듀,KR1,200,Teemo,True,12,7,19,13348,24288,22244,1107,936,3118,2031,3020,6653,3916,4645,2052,3,4,"['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']","['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']"
KR_7765995521,LOL토체스계정7#KR1,LOL토체스계정7,KR1,200,Singed,True,13,13,33,15012,28231,26414,449,1366,6657,6653,3742,3116,3147,3009,2052,32,4,"['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']","['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']"
KR_7765995521,리안 곤듀#KR2,리안 곤듀,KR2,200,Varus,True,13,7,23,14472,25921,16358,9341,221,3115,3118,4645,3020,1058,1058,2052,6,4,"['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']","['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']"
KR_7765995521,개토나#KR97,개토나,KR97,200,Karma,True,9,7,31,13394,27834,27511,322,0,3118,4645,3020,6655,4646,0,2052,3,4,"['Kaisa', 'Teemo', 'Singed', 'Varus', 'Karma']","['Tryndamere', 'Lucian', 'Zilean', 'JarvanIV', 'Ezreal']"
KR_7769127262,농담곰#KR111,농담곰,KR111,100,Teemo,True,3,8,13,9793,19377,17675,443,1259,3118,3158,6653,4630,3108,2022,2052,4,32,"['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']","['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']"
KR_7769127262,첵기사#3333,첵기사,3333,100,Vayne,True,14,7,10,13686,17718,1072,13833,2812,3006,3153,3140,3302,1028,3124,2052,4,6,"['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']","['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']"
KR_7769127262,아서폿맘에안드네#KR0,아서폿맘에안드네,KR0,100,Alistar,True,10,4,27,12016,11818,7397,3386,1033,0,2031,0,3121,3084,3111,2052,32,4,"['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']","['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']"
KR_7769127262,아원딜맘에안드네#KR0,아원딜맘에안드네,KR0,100,Galio,True,3,9,27,9895,9287,8605,91,590,3143,3047,2502,1011,1031,1033,2052,32,4,"['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']","['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']"
KR_7769127262,차가운하마#777,차가운하마,777,100,Nidalee,True,11,4,20,12381,30614,29056,303,1254,6655,3020,2421,4645,4646,0,2052,32,4,"['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']","['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']"
KR_7769127262,라나의람바#KR1,라나의람바,KR1,200,Gangplank,False,8,9,18,11611,29822,4263,20900,4657,3078,6676,2031,3031,2022,1026,2052,3,4,"['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']","['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']"
KR_7769127262,배고픈지구별#KR1,배고픈지구별,KR1,200,Pyke,False,8,7,14,10577,15897,0,11894,4002,3134,6690,1036,6696,126697,3158,0,32,4,"['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']","['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']"
KR_7769127262,그런눈으로#KR1,그런눈으로,KR1,200,Seraphine,False,2,10,26,10388,15763,13851,1911,0,3118,3020,3116,6653,0,0,2052,4,3,"['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']","['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']"
KR_7769127262,양파를먹어보렴#신짱구,양파를먹어보렴,신짱구,200,Jhin,False,11,7,18,13047,23435,356,22929,149,126697,3009,6676,3036,3144,1018,2052,6,4,"['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']","['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']"
KR_7769127262,이리모여모두모여#신짱구,이리모여모두모여,신짱구,200,Neeko,False,3,8,18,9785,15613,13716,576,1321,6655,3118,0,3152,0,0,2052,32,4,"['Gangplank', 'Pyke', 'Seraphine', 'Jhin', 'Neeko']","['Teemo', 'Vayne', 'Alistar', 'Galio', 'Nidalee']"
