matchId,time_sec,minute,killerId,killer_team,killer_name,killer_champ,victimId,victim_team,victim_name,victim_champ,assistIds
KR_7644820996,1216.702,20.28,5,100.0,꿀를르#KR1,Taliyah,10,200,롤롤로롱#KR1,Kassadin,"[1, 2, 3, 4]"
KR_7644820996,1217.404,20.29,7,200.0,Nunuzzdenuz#888,LeeSin,2,100,Wrecktro#KR1,Karthus,"[6, 8, 10]"
KR_7644820996,1218.439,20.31,2,100.0,Wrecktro#KR1,Karthus,7,200,Nunuzzdenuz#888,LeeSin,"[3, 4, 5]"
KR_7644820996,1218.94,20.32,8,200.0,치킨러쉬2#KR1,Senna,5,100,꿀를르#KR1,Taliyah,"[7, 9, 10]"
KR_7644820996,1222.447,20.37,2,100.0,Wrecktro#KR1,Karthus,9,200,깜장치마#7577,Yone,"[3, 4, 5]"
KR_7726160558,72.668,1.21,4,100.0,잘모르겄다#KR1,Camille,6,200,예측기계#KR1,Ashe,[3]
KR_7726160558,73.77,1.23,7,200.0,전령드래곤바론#KR1,JarvanIV,4,100,잘모르겄다#KR1,Camille,"[6, 8, 9, 10]"
KR_7726160558,94.882,1.58,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,8,200,IngenHunter#KR1,Lux,"[1, 5]"
KR_7726160558,95.75,1.6,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,9,200,Bus passenger#KR12,Twitch,"[1, 4, 5]"
KR_7726160558,129.323,2.16,6,200.0,예측기계#KR1,Ashe,4,100,잘모르겄다#KR1,Camille,"[7, 8, 9, 10]"
KR_7726160558,130.893,2.18,5,100.0,백인진#KR1,Lulu,6,200,예측기계#KR1,Ashe,"[1, 2, 3]"
KR_7726160558,132.596,2.21,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,8,200,IngenHunter#KR1,Lux,"[1, 3, 4, 5]"
KR_7726160558,138.174,2.3,9,200.0,Bus passenger#KR12,Twitch,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[6, 7, 8, 10]"
KR_7726160558,140.145,2.34,10,200.0,포이즌쿠킹마스터#KR1,Veigar,1,100,전 츨#KR1,Zac,"[6, 7, 8, 9]"
KR_7726160558,140.412,2.34,5,100.0,백인진#KR1,Lulu,9,200,Bus passenger#KR12,Twitch,"[1, 2, 3]"
KR_7726160558,146.057,2.43,5,100.0,백인진#KR1,Lulu,10,200,포이즌쿠킹마스터#KR1,Veigar,"[3, 4]"
KR_7726160558,155.744,2.6,8,200.0,IngenHunter#KR1,Lux,3,100,마약상인재영#KR1,Taliyah,"[6, 7, 9, 10]"
KR_7726160558,158.016,2.63,8,200.0,IngenHunter#KR1,Lux,5,100,백인진#KR1,Lulu,"[6, 7, 9]"
KR_7726160558,161.824,2.7,4,100.0,잘모르겄다#KR1,Camille,6,200,예측기계#KR1,Ashe,"[3, 5]"
KR_7726160558,169.606,2.83,9,200.0,Bus passenger#KR12,Twitch,4,100,잘모르겄다#KR1,Camille,"[7, 8]"
KR_7726160558,185.442,3.09,3,100.0,마약상인재영#KR1,Taliyah,7,200,전령드래곤바론#KR1,JarvanIV,"[1, 2, 5]"
KR_7726160558,192.194,3.2,9,200.0,Bus passenger#KR12,Twitch,1,100,전 츨#KR1,Zac,"[6, 7, 8, 10]"
KR_7726160558,197.238,3.29,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,6,200,예측기계#KR1,Ashe,"[3, 4]"
KR_7726160558,203.451,3.39,10,200.0,포이즌쿠킹마스터#KR1,Veigar,4,100,잘모르겄다#KR1,Camille,"[6, 7, 8, 9]"
KR_7726160558,213.521,3.56,8,200.0,IngenHunter#KR1,Lux,3,100,마약상인재영#KR1,Taliyah,"[7, 9]"
KR_7726160558,214.189,3.57,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,7,200,전령드래곤바론#KR1,JarvanIV,"[3, 5]"
KR_7726160558,221.872,3.7,1,100.0,전 츨#KR1,Zac,9,200,Bus passenger#KR12,Twitch,"[3, 5]"
KR_7726160558,222.206,3.7,10,200.0,포이즌쿠킹마스터#KR1,Veigar,5,100,백인진#KR1,Lulu,"[7, 8]"
KR_7726160558,253.417,4.22,10,200.0,포이즌쿠킹마스터#KR1,Veigar,1,100,전 츨#KR1,Zac,"[6, 7, 8, 9]"
KR_7726160558,256.991,4.28,4,100.0,잘모르겄다#KR1,Camille,8,200,IngenHunter#KR1,Lux,[1]
KR_7726160558,261.701,4.36,7,200.0,전령드래곤바론#KR1,JarvanIV,4,100,잘모르겄다#KR1,Camille,"[6, 9, 10]"
KR_7726160558,274.864,4.58,6,200.0,예측기계#KR1,Ashe,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[7, 9, 10]"
KR_7726160558,344.444,5.74,8,200.0,IngenHunter#KR1,Lux,3,100,마약상인재영#KR1,Taliyah,"[6, 7, 10]"
KR_7726160558,351.392,5.86,7,200.0,전령드래곤바론#KR1,JarvanIV,4,100,잘모르겄다#KR1,Camille,"[6, 8, 10]"
KR_7726160558,381.696,6.36,1,100.0,전 츨#KR1,Zac,6,200,예측기계#KR1,Ashe,"[2, 4, 5]"
KR_7726160558,382.164,6.37,1,100.0,전 츨#KR1,Zac,10,200,포이즌쿠킹마스터#KR1,Veigar,"[2, 4, 5]"
KR_7726160558,383.099,6.38,8,200.0,IngenHunter#KR1,Lux,3,100,마약상인재영#KR1,Taliyah,"[7, 9]"
KR_7726160558,385.203,6.42,7,200.0,전령드래곤바론#KR1,JarvanIV,5,100,백인진#KR1,Lulu,"[8, 9]"
KR_7726160558,389.295,6.49,4,100.0,잘모르겄다#KR1,Camille,9,200,Bus passenger#KR12,Twitch,"[1, 2, 5]"
KR_7726160558,391.533,6.53,8,200.0,IngenHunter#KR1,Lux,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[7, 9]"
KR_7726160558,396.043,6.6,4,100.0,잘모르겄다#KR1,Camille,7,200,전령드래곤바론#KR1,JarvanIV,"[1, 2, 5]"
KR_7726160558,396.176,6.6,8,200.0,IngenHunter#KR1,Lux,1,100,전 츨#KR1,Zac,"[7, 9, 10]"
KR_7726160558,404.026,6.73,8,200.0,IngenHunter#KR1,Lux,4,100,잘모르겄다#KR1,Camille,"[7, 9]"
KR_7726160558,418.126,6.97,10,200.0,포이즌쿠킹마스터#KR1,Veigar,3,100,마약상인재영#KR1,Taliyah,"[6, 7, 8]"
KR_7726160558,434.082,7.23,5,100.0,백인진#KR1,Lulu,8,200,IngenHunter#KR1,Lux,"[1, 2]"
KR_7726160558,438.123,7.3,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,6,200,예측기계#KR1,Ashe,"[1, 4, 5]"
KR_7726160558,460.982,7.68,9,200.0,Bus passenger#KR12,Twitch,1,100,전 츨#KR1,Zac,"[7, 10]"
KR_7726160558,464.957,7.75,4,100.0,잘모르겄다#KR1,Camille,8,200,IngenHunter#KR1,Lux,"[3, 5]"
KR_7726160558,468.23,7.8,10,200.0,포이즌쿠킹마스터#KR1,Veigar,4,100,잘모르겄다#KR1,Camille,"[6, 7, 9]"
KR_7726160558,468.43,7.81,3,100.0,마약상인재영#KR1,Taliyah,7,200,전령드래곤바론#KR1,JarvanIV,"[1, 4, 5]"
KR_7726160558,469.933,7.83,10,200.0,포이즌쿠킹마스터#KR1,Veigar,5,100,백인진#KR1,Lulu,"[6, 7, 9]"
KR_7726160558,474.443,7.91,10,200.0,포이즌쿠킹마스터#KR1,Veigar,3,100,마약상인재영#KR1,Taliyah,"[6, 7, 8, 9]"
KR_7726160558,477.549,7.96,6,200.0,예측기계#KR1,Ashe,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[7, 8, 9, 10]"
KR_7726160558,503.035,8.38,4,100.0,잘모르겄다#KR1,Camille,10,200,포이즌쿠킹마스터#KR1,Veigar,[1]
KR_7726160558,505.774,8.43,3,100.0,마약상인재영#KR1,Taliyah,6,200,예측기계#KR1,Ashe,"[1, 5]"
KR_7726160558,506.777,8.45,4,100.0,잘모르겄다#KR1,Camille,9,200,Bus passenger#KR12,Twitch,"[1, 5]"
KR_7726160558,514.927,8.58,5,100.0,백인진#KR1,Lulu,8,200,IngenHunter#KR1,Lux,"[1, 2, 4]"
KR_7726160558,516.263,8.6,8,200.0,IngenHunter#KR1,Lux,4,100,잘모르겄다#KR1,Camille,"[6, 7, 9]"
KR_7726160558,531.394,8.86,8,200.0,IngenHunter#KR1,Lux,3,100,마약상인재영#KR1,Taliyah,[7]
KR_7726160558,535.769,8.93,7,200.0,전령드래곤바론#KR1,JarvanIV,1,100,전 츨#KR1,Zac,"[6, 8, 10]"
KR_7726160558,536.805,8.95,7,200.0,전령드래곤바론#KR1,JarvanIV,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[6, 10]"
KR_7726160558,577.021,9.62,3,100.0,마약상인재영#KR1,Taliyah,10,200,포이즌쿠킹마스터#KR1,Veigar,"[1, 2, 4, 5]"
KR_7726160558,582.804,9.71,7,200.0,전령드래곤바론#KR1,JarvanIV,1,100,전 츨#KR1,Zac,"[6, 8, 9, 10]"
KR_7726160558,583.706,9.73,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,9,200,Bus passenger#KR12,Twitch,"[1, 5]"
KR_7726160558,585.419,9.76,7,200.0,전령드래곤바론#KR1,JarvanIV,3,100,마약상인재영#KR1,Taliyah,"[6, 8, 9]"
KR_7726160558,586.889,9.78,8,200.0,IngenHunter#KR1,Lux,5,100,백인진#KR1,Lulu,"[6, 7, 9]"
KR_7726160558,591.431,9.86,6,200.0,예측기계#KR1,Ashe,4,100,잘모르겄다#KR1,Camille,"[7, 8, 9, 10]"
KR_7726160558,600.757,10.01,7,200.0,전령드래곤바론#KR1,JarvanIV,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[6, 8, 9]"
KR_7726160558,628.651,10.48,7,200.0,전령드래곤바론#KR1,JarvanIV,1,100,전 츨#KR1,Zac,"[6, 8, 9, 10]"
KR_7726160558,632.525,10.54,10,200.0,포이즌쿠킹마스터#KR1,Veigar,3,100,마약상인재영#KR1,Taliyah,"[6, 7, 9]"
KR_7726160558,657.544,10.96,4,100.0,잘모르겄다#KR1,Camille,7,200,전령드래곤바론#KR1,JarvanIV,[5]
KR_7726160558,664.004,11.07,4,100.0,잘모르겄다#KR1,Camille,9,200,Bus passenger#KR12,Twitch,[2]
KR_7726160558,667.043,11.12,8,200.0,IngenHunter#KR1,Lux,4,100,잘모르겄다#KR1,Camille,"[6, 7, 9, 10]"
KR_7726160558,669.248,11.15,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,8,200,IngenHunter#KR1,Lux,"[1, 3, 4, 5]"
KR_7726160558,680.177,11.34,1,100.0,전 츨#KR1,Zac,10,200,포이즌쿠킹마스터#KR1,Veigar,"[2, 3, 5]"
KR_7726160558,703.195,11.72,6,200.0,예측기계#KR1,Ashe,1,100,전 츨#KR1,Zac,[7]
KR_7726160558,710.078,11.83,8,200.0,IngenHunter#KR1,Lux,5,100,백인진#KR1,Lulu,[7]
KR_7726160558,710.779,11.85,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,7,200,전령드래곤바론#KR1,JarvanIV,[5]
KR_7726160558,711.046,11.85,9,200.0,Bus passenger#KR12,Twitch,3,100,마약상인재영#KR1,Taliyah,"[6, 7]"
KR_7726160558,715.021,11.92,10,200.0,포이즌쿠킹마스터#KR1,Veigar,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[6, 7, 8, 9]"
KR_7726160558,778.537,12.98,3,100.0,마약상인재영#KR1,Taliyah,6,200,예측기계#KR1,Ashe,[2]
KR_7726160558,781.79,13.03,4,100.0,잘모르겄다#KR1,Camille,9,200,Bus passenger#KR12,Twitch,"[1, 2, 5]"
KR_7726160558,783.159,13.05,5,100.0,백인진#KR1,Lulu,8,200,IngenHunter#KR1,Lux,"[1, 2, 4]"
KR_7726160558,790.285,13.17,7,200.0,전령드래곤바론#KR1,JarvanIV,4,100,잘모르겄다#KR1,Camille,"[8, 9, 10]"
KR_7726160558,791.521,13.19,1,100.0,전 츨#KR1,Zac,10,200,포이즌쿠킹마스터#KR1,Veigar,"[2, 3, 4, 5]"
KR_7726160558,801.508,13.36,7,200.0,전령드래곤바론#KR1,JarvanIV,5,100,백인진#KR1,Lulu,[8]
KR_7726160558,804.615,13.41,3,100.0,마약상인재영#KR1,Taliyah,7,200,전령드래곤바론#KR1,JarvanIV,"[1, 2, 5]"
KR_7726160558,817.575,13.63,9,200.0,Bus passenger#KR12,Twitch,3,100,마약상인재영#KR1,Taliyah,[6]
KR_7726160558,823.504,13.73,9,200.0,Bus passenger#KR12,Twitch,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[6, 8]"
KR_7726160558,827.312,13.79,1,100.0,전 츨#KR1,Zac,6,200,예측기계#KR1,Ashe,[2]
KR_7726160558,835.135,13.92,9,200.0,Bus passenger#KR12,Twitch,1,100,전 츨#KR1,Zac,"[6, 8, 10]"
KR_7726160558,875.46,14.59,3,100.0,마약상인재영#KR1,Taliyah,7,200,전령드래곤바론#KR1,JarvanIV,"[2, 4, 5]"
KR_7726160558,875.76,14.6,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,9,200,Bus passenger#KR12,Twitch,"[4, 5]"
KR_7726160558,879.134,14.65,2,100.0,도롱뇽친구맹꽁이#KR1,Kled,8,200,IngenHunter#KR1,Lux,"[1, 3, 4, 5]"
KR_7726160558,879.635,14.66,1,100.0,전 츨#KR1,Zac,10,200,포이즌쿠킹마스터#KR1,Veigar,"[2, 3, 4, 5]"
KR_7726160558,889.494,14.82,4,100.0,잘모르겄다#KR1,Camille,6,200,예측기계#KR1,Ashe,[1]
KR_7726160558,920.486,15.34,10,200.0,포이즌쿠킹마스터#KR1,Veigar,2,100,도롱뇽친구맹꽁이#KR1,Kled,"[7, 8, 9]"
KR_7775148729,29.959,0.5,9,200.0,시들꼬치경민#KR1,Ezreal,3,100,위치안보는사람#KR1,TwistedFate,"[6, 7, 10]"
KR_7775148729,66.786,1.11,10,200.0,케냐검찰총장#KR1,Leblanc,3,100,위치안보는사람#KR1,TwistedFate,"[6, 9]"
KR_7775148729,69.29,1.15,7,200.0,이준두#KR1,Ryze,4,100,강예완#kr3,Corki,"[6, 8, 9]"
KR_7775148729,102.423,1.71,4,100.0,강예완#kr3,Corki,6,200,이준두#DOO,Zilean,"[1, 2, 3]"
KR_7775148729,104.795,1.75,3,100.0,위치안보는사람#KR1,TwistedFate,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 4, 5]"
KR_7775148729,109.771,1.83,4,100.0,강예완#kr3,Corki,9,200,시들꼬치경민#KR1,Ezreal,"[2, 3]"
KR_7775148729,111.541,1.86,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[1, 2, 3]"
KR_7775148729,113.445,1.89,7,200.0,이준두#KR1,Ryze,4,100,강예완#kr3,Corki,[]
KR_7775148729,154.258,2.57,5,100.0,찻잔 세트#KR1,Ashe,7,200,이준두#KR1,Ryze,"[1, 2, 3, 4]"
KR_7775148729,154.425,2.57,10,200.0,케냐검찰총장#KR1,Leblanc,1,100,동구는공주야#KR1,KogMaw,"[6, 7, 9]"
KR_7775148729,158.767,2.65,3,100.0,위치안보는사람#KR1,TwistedFate,8,200,ONMONG#0729,Sylas,"[1, 2, 4, 5]"
KR_7775148729,163.677,2.73,4,100.0,강예완#kr3,Corki,9,200,시들꼬치경민#KR1,Ezreal,"[1, 2, 3]"
KR_7775148729,166.65,2.78,10,200.0,케냐검찰총장#KR1,Leblanc,5,100,찻잔 세트#KR1,Ashe,[6]
KR_7775148729,168.486,2.81,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 3]"
KR_7775148729,189.224,3.15,9,200.0,시들꼬치경민#KR1,Ezreal,3,100,위치안보는사람#KR1,TwistedFate,"[6, 7, 8]"
KR_7775148729,191.395,3.19,7,200.0,이준두#KR1,Ryze,4,100,강예완#kr3,Corki,[6]
KR_7775148729,216.913,3.62,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,[2]
KR_7775148729,217.213,3.62,1,100.0,동구는공주야#KR1,KogMaw,6,200,이준두#DOO,Zilean,"[2, 4, 5]"
KR_7775148729,218.382,3.64,3,100.0,위치안보는사람#KR1,TwistedFate,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 5]"
KR_7775148729,303.328,5.06,10,200.0,케냐검찰총장#KR1,Leblanc,3,100,위치안보는사람#KR1,TwistedFate,"[6, 8, 9]"
KR_7775148729,307.002,5.12,9,200.0,시들꼬치경민#KR1,Ezreal,1,100,동구는공주야#KR1,KogMaw,"[6, 8, 10]"
KR_7775148729,313.815,5.23,6,200.0,이준두#DOO,Zilean,5,100,찻잔 세트#KR1,Ashe,"[7, 8, 10]"
KR_7775148729,313.849,5.23,5,100.0,찻잔 세트#KR1,Ashe,7,200,이준두#KR1,Ryze,"[1, 2]"
KR_7775148729,314.35,5.24,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[1, 2, 3, 5]"
KR_7775148729,327.309,5.46,4,100.0,강예완#kr3,Corki,6,200,이준두#DOO,Zilean,"[1, 2, 5]"
KR_7775148729,328.444,5.47,4,100.0,강예완#kr3,Corki,9,200,시들꼬치경민#KR1,Ezreal,"[2, 5]"
KR_7775148729,328.745,5.48,10,200.0,케냐검찰총장#KR1,Leblanc,4,100,강예완#kr3,Corki,"[6, 8, 9]"
KR_7775148729,330.415,5.51,3,100.0,위치안보는사람#KR1,TwistedFate,10,200,케냐검찰총장#KR1,Leblanc,[2]
KR_7775148729,371.468,6.19,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[1, 2, 3, 5]"
KR_7775148729,376.111,6.27,9,200.0,시들꼬치경민#KR1,Ezreal,2,100,뽀 솔#1111,Soraka,[10]
KR_7775148729,402.632,6.71,7,200.0,이준두#KR1,Ryze,3,100,위치안보는사람#KR1,TwistedFate,"[9, 10]"
KR_7775148729,414.088,6.9,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 3]"
KR_7775148729,429.137,7.15,4,100.0,강예완#kr3,Corki,6,200,이준두#DOO,Zilean,"[2, 5]"
KR_7775148729,431.775,7.2,7,200.0,이준두#KR1,Ryze,4,100,강예완#kr3,Corki,"[6, 8, 9, 10]"
KR_7775148729,432.477,7.21,3,100.0,위치안보는사람#KR1,TwistedFate,9,200,시들꼬치경민#KR1,Ezreal,"[1, 2, 4]"
KR_7775148729,437.487,7.29,5,100.0,찻잔 세트#KR1,Ashe,8,200,ONMONG#0729,Sylas,"[1, 2, 3, 4]"
KR_7775148729,439.424,7.32,3,100.0,위치안보는사람#KR1,TwistedFate,7,200,이준두#KR1,Ryze,"[1, 2, 4]"
KR_7775148729,459.897,7.66,10,200.0,케냐검찰총장#KR1,Leblanc,5,100,찻잔 세트#KR1,Ashe,[6]
KR_7775148729,470.017,7.83,8,200.0,ONMONG#0729,Sylas,1,100,동구는공주야#KR1,KogMaw,"[6, 9]"
KR_7775148729,470.151,7.84,3,100.0,위치안보는사람#KR1,TwistedFate,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2]"
KR_7775148729,485.848,8.1,3,100.0,위치안보는사람#KR1,TwistedFate,8,200,ONMONG#0729,Sylas,"[2, 4]"
KR_7775148729,491.559,8.19,3,100.0,위치안보는사람#KR1,TwistedFate,7,200,이준두#KR1,Ryze,"[2, 4, 5]"
KR_7775148729,494.364,8.24,4,100.0,강예완#kr3,Corki,6,200,이준두#DOO,Zilean,[2]
KR_7775148729,495.3,8.26,3,100.0,위치안보는사람#KR1,TwistedFate,9,200,시들꼬치경민#KR1,Ezreal,"[2, 4, 5]"
KR_7775148729,495.366,8.26,9,200.0,시들꼬치경민#KR1,Ezreal,4,100,강예완#kr3,Corki,[6]
KR_7775148729,524.697,8.74,7,200.0,이준두#KR1,Ryze,3,100,위치안보는사람#KR1,TwistedFate,[10]
KR_7775148729,563.281,9.39,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 5]"
KR_7775148729,587.232,9.79,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[1, 2, 3]"
KR_7775148729,591.375,9.86,4,100.0,강예완#kr3,Corki,7,200,이준두#KR1,Ryze,"[1, 2, 3, 5]"
KR_7775148729,603.002,10.05,5,100.0,찻잔 세트#KR1,Ashe,9,200,시들꼬치경민#KR1,Ezreal,"[1, 2, 3, 4]"
KR_7775148729,606.742,10.11,10,200.0,케냐검찰총장#KR1,Leblanc,4,100,강예완#kr3,Corki,"[6, 8, 9]"
KR_7775148729,620.841,10.35,8,200.0,ONMONG#0729,Sylas,1,100,동구는공주야#KR1,KogMaw,"[6, 10]"
KR_7775148729,626.318,10.44,3,100.0,위치안보는사람#KR1,TwistedFate,6,200,이준두#DOO,Zilean,[4]
KR_7775148729,636.438,10.61,8,200.0,ONMONG#0729,Sylas,2,100,뽀 솔#1111,Soraka,[]
KR_7775148729,638.409,10.64,8,200.0,ONMONG#0729,Sylas,3,100,위치안보는사람#KR1,TwistedFate,[7]
KR_7775148729,639.644,10.66,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[2, 3, 5]"
KR_7775148729,646.191,10.77,5,100.0,찻잔 세트#KR1,Ashe,10,200,케냐검찰총장#KR1,Leblanc,"[2, 4]"
KR_7775148729,713.934,11.9,5,100.0,찻잔 세트#KR1,Ashe,6,200,이준두#DOO,Zilean,"[1, 2, 3]"
KR_7775148729,717.342,11.96,6,200.0,이준두#DOO,Zilean,5,100,찻잔 세트#KR1,Ashe,"[8, 10]"
KR_7775148729,725.091,12.08,1,100.0,동구는공주야#KR1,KogMaw,9,200,시들꼬치경민#KR1,Ezreal,"[2, 4]"
KR_7775148729,727.028,12.12,1,100.0,동구는공주야#KR1,KogMaw,10,200,케냐검찰총장#KR1,Leblanc,"[2, 3, 4]"
KR_7775148729,729.7,12.16,1,100.0,동구는공주야#KR1,KogMaw,8,200,ONMONG#0729,Sylas,"[2, 3, 4, 5]"
KR_7775148729,737.181,12.29,4,100.0,강예완#kr3,Corki,7,200,이준두#KR1,Ryze,"[1, 2]"
KR_7775148729,751.109,12.52,0,,,,3,100,위치안보는사람#KR1,TwistedFate,[]
KR_7775148729,763.233,12.72,10,200.0,케냐검찰총장#KR1,Leblanc,2,100,뽀 솔#1111,Soraka,[]
KR_7775148729,764.769,12.75,9,200.0,시들꼬치경민#KR1,Ezreal,4,100,강예완#kr3,Corki,[6]
KR_7775148729,802.723,13.38,8,200.0,ONMONG#0729,Sylas,5,100,찻잔 세트#KR1,Ashe,"[6, 7, 10]"
KR_7775148729,803.558,13.39,4,100.0,강예완#kr3,Corki,9,200,시들꼬치경민#KR1,Ezreal,"[1, 3]"
KR_7775148729,807.7,13.46,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 3, 5]"
KR_7775148729,818.354,13.64,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[1, 2, 3]"
KR_7775148729,819.557,13.66,4,100.0,강예완#kr3,Corki,7,200,이준두#KR1,Ryze,"[1, 2, 5]"
KR_7775148729,821.227,13.69,4,100.0,강예완#kr3,Corki,6,200,이준두#DOO,Zilean,[2]
KR_7775148729,843.337,14.06,10,200.0,케냐검찰총장#KR1,Leblanc,1,100,동구는공주야#KR1,KogMaw,[9]
KR_7775148729,844.607,14.08,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[2, 3]"
KR_7775148729,860.306,14.34,3,100.0,위치안보는사람#KR1,TwistedFate,9,200,시들꼬치경민#KR1,Ezreal,"[1, 2, 4, 5]"
KR_7775148729,862.21,14.37,8,200.0,ONMONG#0729,Sylas,3,100,위치안보는사람#KR1,TwistedFate,"[6, 7, 10]"
KR_7775148729,869.29,14.49,4,100.0,강예완#kr3,Corki,8,200,ONMONG#0729,Sylas,"[2, 3, 5]"
KR_7775148729,871.361,14.52,7,200.0,이준두#KR1,Ryze,4,100,강예완#kr3,Corki,"[6, 8]"
KR_7775148729,872.931,14.55,5,100.0,찻잔 세트#KR1,Ashe,7,200,이준두#KR1,Ryze,"[2, 3, 4]"
KR_7775148729,919.344,15.32,7,200.0,이준두#KR1,Ryze,3,100,위치안보는사람#KR1,TwistedFate,"[6, 8, 10]"
KR_7775148729,926.895,15.45,4,100.0,강예완#kr3,Corki,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 3, 5]"
KR_7775148729,927.329,15.46,8,200.0,ONMONG#0729,Sylas,4,100,강예완#kr3,Corki,"[6, 7, 9, 10]"
KR_7775148729,945.266,15.75,1,100.0,동구는공주야#KR1,KogMaw,8,200,ONMONG#0729,Sylas,"[2, 5]"
KR_7775148729,946.735,15.78,1,100.0,동구는공주야#KR1,KogMaw,9,200,시들꼬치경민#KR1,Ezreal,"[2, 4]"
KR_7775148729,955.954,15.93,1,100.0,동구는공주야#KR1,KogMaw,7,200,이준두#KR1,Ryze,"[2, 5]"
KR_7775148729,969.281,16.15,1,100.0,동구는공주야#KR1,KogMaw,6,200,이준두#DOO,Zilean,"[2, 3, 5]"
KR_7775148729,974.224,16.24,5,100.0,찻잔 세트#KR1,Ashe,10,200,케냐검찰총장#KR1,Leblanc,"[1, 2, 3]"
KR_7644799833,40.57,0.68,6,200.0,손고쿠#KR11,Lucian,5,100,74년생 김자룡#KR1,Briar,"[7, 8, 9, 10]"
KR_7644799833,73.137,1.22,5,100.0,74년생 김자룡#KR1,Briar,10,200,구뚱뚱잉#KR1,Yasuo,"[1, 2, 3, 4]"
KR_7644799833,76.944,1.28,2,100.0,꽁끼낑깡낑꽁깡꽁#KR1,Hecarim,7,200,캐리해주면밥사줌#공깃밥,Nautilus,"[1, 3, 4, 5]"
KR_7644799833,80.818,1.35,6,200.0,손고쿠#KR11,Lucian,3,100,Nunuzzdenuz#888,TahmKench,"[7, 8, 9]"
KR_7644799833,101.425,1.69,6,200.0,손고쿠#KR11,Lucian,4,100,랍스타그램#KR1,Lux,"[8, 10]"
KR_7644799833,106.602,1.78,9,200.0,쭈뚱잉#000,Senna,2,100,꽁끼낑깡낑꽁깡꽁#KR1,Hecarim,"[6, 8]"
KR_7644799833,110.276,1.84,10,200.0,구뚱뚱잉#KR1,Yasuo,5,100,74년생 김자룡#KR1,Briar,"[6, 7, 8, 9]"
KR_7644799833,114.351,1.91,6,200.0,손고쿠#KR11,Lucian,1,100,롤롤로롱#KR1,Syndra,"[8, 9]"
KR_7644799833,118.225,1.97,3,100.0,Nunuzzdenuz#888,TahmKench,6,200,손고쿠#KR11,Lucian,"[1, 2, 4]"
KR_7644799833,131.651,2.19,10,200.0,구뚱뚱잉#KR1,Yasuo,2,100,꽁끼낑깡낑꽁깡꽁#KR1,Hecarim,"[7, 8, 9]"
KR_7644799833,134.858,2.25,10,200.0,구뚱뚱잉#KR1,Yasuo,3,100,Nunuzzdenuz#888,TahmKench,"[6, 7, 8, 9]"
KR_7644799833,139.099,2.32,1,100.0,롤롤로롱#KR1,Syndra,9,200,쭈뚱잉#000,Senna,"[2, 4]"
KR_7644799833,182.682,3.04,7,200.0,캐리해주면밥사줌#공깃밥,Nautilus,1,100,롤롤로롱#KR1,Syndra,"[6, 8, 9, 10]"
KR_7644799833,183.584,3.06,4,100.0,랍스타그램#KR1,Lux,7,200,캐리해주면밥사줌#공깃밥,Nautilus,"[1, 2, 3]"
KR_7644799833,199.08,3.32,4,100.0,랍스타그램#KR1,Lux,6,200,손고쿠#KR11,Lucian,"[2, 3, 5]"
